App Name	App Apple ID	Subscription Name	Subscription Apple ID	Subscription Group ID	Standard Subscription Duration	Subscription Offer Name	Promotional Offer ID	Customer Price	Customer Currency	Developer Proceeds	Proceeds Currency	Preserved Pricing	Proceeds Reason	Client	Device	State	Country	Active Standard Price Subscriptions	Active Free Trial Introductory Offer Subscriptions	Active Pay Up Front Introductory Offer Subscriptions	Active Pay As You Go Introductory Offer Subscriptions	Free Trial Promotional Offer Subscriptions	Pay Up Front Promotional Offer Subscriptions	Pay As You Go Promotional Offer Subscriptions	Free Trial Offer Code Subscriptions	Pay Up Front Offer Code Subscriptions	Pay As You Go Offer Code Subscriptions	Marketing Opt-Ins	Billing Retry	Grace Period	Subscribers	Free Trial Win-back Offers	Pay Up Front Win-back Offers	Pay As You Go Win-back Offers
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.99	EUR	3.51	EUR		Rate After One Year		iPhone	 	LT	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.99	EUR	3.45	EUR		Rate After One Year		iPhone	 	SK	6	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	119000.00	VND	86897.00	VND				iPhone	 	VN	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	399.00	NOK	271.32	NOK				iPhone	 	NO	8	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.49	USD	3.82	USD				iPhone	MPM	MZ	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	115.00	MXN	84.27	MXN		Rate After One Year		iPhone	CMX	MX	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.49	USD	3.82	USD				iPhone	TX	US	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	0.00	USD	0.00	USD				iPhone	 	EC	0	2	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	30.99	EUR	21.42	EUR				iPhone	 	SK	2	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly	6444699214	21069661	1 Year	 	 	29.49	EUR	21.06	EUR		Rate After One Year		iPhone	 	DE	5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	0.00	MYR	0.00	MYR				iPhone	Selangor	MY	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	4.99	EUR	3.50	EUR				iPhone	M	ES	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	0.00	EUR	0.00	EUR				iPhone	MN	IT	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	0.00	EUR	0.00	EUR				iPhone	L	ES	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	7.49	NZD	5.54	NZD		Rate After One Year		iPhone	 	NZ	2	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.99	USD	4.17	USD				iPhone	MO	UY	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	0.00	BRL	0.00	BRL				iPhone	SC	BR	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	0.00	EUR	0.00	EUR				iPhone	 	BE	0	2	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.99	EUR	3.53	EUR				iPhone	 	RS	2	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	0.00	EUR	0.00	EUR				iPhone	ML	ES	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	249.00	DKK	169.32	DKK		Rate After One Year		iPhone	 	DK	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	0.00	ZAR	0.00	ZAR				iPhone	 	ZA	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	0.00	EUR	0.00	EUR				iPhone	 	SI	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly	6444699214	21069661	1 Year	 	 	2390.00	RUB	1665.16	RUB		Rate After One Year		iPhone	 	RU	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	0.00	GBP	0.00	GBP				iPhone	 	GB	0	3	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly	6444699214	21069661	1 Year	 	 	91.90	ILS	78.12	ILS		Rate After One Year		iPhone	 	IL	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.49	USD	3.82	USD		Rate After One Year		iPhone	 	AR	9	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	0.00	BRL	0.00	BRL				iPhone	CE	BR	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	39.00	DKK	26.52	DKK				iPhone	 	DK	6	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly	6444699214	21069661	1 Year	 	 	29.99	EUR	21.07	EUR				iPhone	 	BE	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.99	EUR	3.53	EUR				iPhone	 	AT	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	49.99	AUD	38.63	AUD				iPhone	VIC	AU	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.49	USD	3.82	USD		Rate After One Year		iPhone	OH	US	2	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.99	EUR	3.38	EUR		Rate After One Year		iPhone	 	FI	243	0	0	0	0	0	0	0	0	0	0	0	0	243	0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.50	CHF	3.54	CHF				iPhone	 	CH	5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	6.99	AUD	5.40	AUD				iPhone	QLD	AU	2	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	20.90	MYR	16.45	MYR				iPhone	Selangor	MY	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	129.00	CZK	90.62	CZK		Rate After One Year		iPhone	 	CZ	2	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	115.00	MXN	84.27	MXN		Rate After One Year		iPhone	DUR	MX	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	20.90	MYR	16.45	MYR		Rate After One Year		iPhone	Malacca	MY	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	4.99	EUR	3.51	EUR				iPhone	 	NL	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.99	EUR	3.42	EUR		Rate After One Year		iPhone	 	GR	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	29.99	USD	25.49	USD				iPhone	MD	US	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly	6444699214	21069661	1 Year	 	 	29.99	EUR	20.81	EUR		Rate After One Year		iPhone	TV	IT	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly	6444699214	21069661	1 Year	 	 	30.99	EUR	21.24	EUR		Rate After One Year		iPhone	 	GR	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	4.99	EUR	3.51	EUR				iPhone	 	LV	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	84.99	ZAR	62.82	ZAR		Rate After One Year		iPhone	 	ZA	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	4.99	EUR	3.46	EUR		Rate After One Year		iPhone	TO	IT	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	0.00	EUR	0.00	EUR				iPhone	SI	IT	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly	6444699214	21069661	1 Year	 	 	2390.00	RUB	1665.16	RUB				iPhone	 	RU	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.79	EUR	3.39	EUR		Rate After One Year		iPhone	 	BG	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly	6444699214	21069661	1 Year	 	 	159.90	BRL	118.76	BRL		Rate After One Year		iPhone	MS	BR	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.49	USD	3.82	USD		Rate After One Year		iPhone	OUJ	MA	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	0.00	PLN	0.00	PLN				iPhone	 	PL	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.99	EUR	3.46	EUR		Rate After One Year		iPhone	Rovigo	IT	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.49	USD	3.82	USD		Rate After One Year		iPhone	WI	US	2	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	5.04	EUR	3.43	EUR		Rate After One Year		iPhone	21	HR	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	29.99	USD	25.49	USD				iPhone	OH	US	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	0.00	SGD	0.00	SGD				iPhone	 	SG	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.99	EUR	3.53	EUR		Rate After One Year		iPhone	 	RS	2	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	0.00	EUR	0.00	EUR				iPhone	 	FI	0	123	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly	6444699214	21069661	1 Year	 	 	0.00	EUR	0.00	EUR				iPhone	 	FI	0	2	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	12990.00	HUF	8694.00	HUF				iPhone	 	HU	3	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	29.99	USD	25.49	USD				iPhone	PA	US	2	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.99	USD	3.86	USD				iPhone	NP	BS	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	0.00	EUR	0.00	EUR				iPhone	GC	ES	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	29.99	USD	25.49	USD				iPhone	MA	US	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	77.99	TRY	52.48	TRY		Rate After One Year		iPhone	 	TR	6	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	29.99	USD	25.49	USD				iPhone	WA	US	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	169.00	THB	134.25	THB				iPhone	Phuket	TH	2	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.99	EUR	3.46	EUR		Rate After One Year		iPhone	AL	IT	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	0.00	THB	0.00	THB				iPhone	Udon Thani	TH	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	115.00	MXN	84.27	MXN		Rate After One Year		iPhone	MEX	MX	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	25.90	BRL	19.24	BRL				iPhone	RS	BR	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	249.00	DKK	169.32	DKK				iPhone	 	DK	3	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	0.00	MXN	0.00	MXN				iPhone	VER	MX	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	30.99	EUR	21.24	EUR		Rate After One Year		iPhone	 	EE	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	0.00	PLN	0.00	PLN				iPhone	 	PL	0	2	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	129.00	CZK	90.62	CZK				iPhone	 	CZ	12	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	169.00	THB	134.25	THB				iPhone	Chonburi	TH	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	4.99	EUR	3.46	EUR				iPhone	NU	IT	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	0.00	ILS	0.00	ILS				iPhone	 	IL	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	149.00	THB	118.36	THB				iPhone	Nonthaburi	TH	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.99	EUR	3.50	EUR				iPhone	V	ES	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	29.99	USD	25.49	USD				iPhone	GA	US	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.49	USD	3.82	USD		Rate After One Year		iPhone	NH	US	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.99	EUR	3.46	EUR				iPhone	TN	IT	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	29.99	USD	25.49	USD				iPhone	VA	US	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.99	EUR	3.56	EUR				iPhone	 	DE	9	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	0.00	CHF	0.00	CHF				iPhone	 	CH	0	2	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.49	USD	3.82	USD		Rate After One Year		iPhone	IA	US	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	30.99	EUR	21.77	EUR				iPad	 	NL	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	0.00	EUR	0.00	EUR				iPhone	PN	IT	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	4.49	USD	3.82	USD				iPhone	VA	US	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	0.00	DKK	0.00	DKK				iPhone	 	DK	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	25.90	BRL	19.24	BRL				iPhone	PI	BR	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	49.00	NOK	33.32	NOK				iPhone	 	NO	20	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.49	USD	3.82	USD				iPhone	UT	US	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	6.99	AUD	5.40	AUD		Rate After One Year		iPhone	NT	AU	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	19.99	SAR	14.78	SAR				iPhone	 	SA	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.99	EUR	3.50	EUR				iPhone	M	ES	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	0.00	USD	0.00	USD				iPhone	TX	US	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.49	USD	3.82	USD		Rate After One Year		iPhone	IL	US	3	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly 14d	6747804431	21069661	1 Year	 	 	399.00	NOK	271.32	NOK		Rate After One Year		iPhone	 	NO	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.99	EUR	3.53	EUR		Rate After One Year		iPhone	 	AT	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	0.00	EUR	0.00	EUR				iPhone	MI	IT	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	6.99	AUD	5.40	AUD		Rate After One Year		iPhone	NSW	AU	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.49	USD	3.82	USD		Rate After One Year		iPhone	CA	US	7	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	0.00	SEK	0.00	SEK				iPhone	 	SE	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	25.90	BRL	19.24	BRL		Rate After One Year		iPhone	RJ	BR	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	0.00	USD	0.00	USD				iPhone	CT	US	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Yearly	6444699214	21069661	1 Year	 	 	11490.00	HUF	7690.00	HUF				iPhone	 	HU	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	5.04	EUR	3.43	EUR		Rate After One Year		iPhone	20	HR	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	6000.00	KRW	4636.00	KRW		Rate After One Year		iPhone	서울	KR	1	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly	6444886816	21069661	1 Month	 	 	4.99	EUR	3.51	EUR				iPhone	 	NL	9	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
Sports Tracker: Run Bike Hike	426684873	Sports Tracker Premium Monthly 14d	6747807750	21069661	1 Month	 	 	0.00	USD	0.00	USD				iPhone	2	IS	0	1	0	0	0	0	0	0	0	0	0	0	0		0	0	0
